store_id,store_name,address,city,state,zip_code,phone,store_format,country,status,cvs_pharmacy,starbucks,drive_up_pickup
T-1208,Target Bakersfield #208,8175 Ming Ave,Bakersfield,CA,93319,(697) 841-4919,Standard,US,Open,Yes,Yes,Yes
T-1209,Target Riverside #209,8300 Tyler St,Riverside,CA,92526,(482) 650-2269,SuperTarget,US,Open,Yes,Yes,Yes
T-1210,Target Oakland #210,8425 Broadway,Oakland,CA,94633,(931) 492-4841,Small-format,US,Open,Yes,Yes,Yes
T-1211,Target Los Angeles #211,8550 S Figueroa St,Los Angeles,CA,90040,(479) 543-6238,Standard,US,Open,Yes,Yes,Yes
T-1212,Target San Francisco #212,8675 Mission St,San Francisco,CA,94147,(754) 282-3267,Standard,US,Open,Yes,Yes,Yes
T-1213,Target San Jose #213,8800 Almaden Expy,San Jose,CA,95154,(355) 436-7275,Standard,US,Open,Yes,Yes,Yes
T-1214,Target San Diego #214,8925 Camino Del Rio N,San Diego,CA,92161,(911) 356-4505,Standard,US,Open,Yes,Yes,Yes
T-1215,Target Sacramento #215,150 Florin Rd,Sacramento,CA,95868,(266) 624-7678,Standard,US,Open,Yes,Yes,Yes
T-1216,Target Irvine #216,275 Spectrum Center Dr,Irvine,CA,92675,(539) 755-8633,Standard,US,Open,Yes,Yes,Yes
T-1217,Target Fresno #217,400 Shaw Ave,Fresno,CA,93782,(626) 263-4388,SuperTarget,US,Open,Yes,Yes,Yes
T-1218,Target Bakersfield #218,525 Ming Ave,Bakersfield,CA,93389,(631) 598-1320,Standard,US,Open,Yes,Yes,Yes
T-1219,Target Riverside #219,650 Tyler St,Riverside,CA,92596,(984) 789-7232,Standard,US,Open,Yes,Yes,Yes
T-1220,Target Oakland #220,775 Broadway,Oakland,CA,94613,(689) 206-6763,Small-format,US,Open,Yes,Yes,Yes
T-1221,Target Los Angeles #221,900 S Figueroa St,Los Angeles,CA,90020,(506) 971-7389,Standard,US,Open,Yes,Yes,Yes
T-1222,Target San Francisco #222,1025 Mission St,San Francisco,CA,94127,(630) 751-9947,Standard,US,Open,Yes,Yes,Yes
T-1223,Target San Jose #223,1150 Almaden Expy,San Jose,CA,95134,(818) 425-8999,Standard,US,Open,Yes,Yes,Yes
T-1224,Target San Diego #224,1275 Camino Del Rio N,San Diego,CA,92141,(425) 479-8140,Standard,US,Open,Yes,Yes,Yes
T-1225,Target Sacramento #225,1400 Florin Rd,Sacramento,CA,95848,(698) 229-7371,SuperTarget,US,Open,Yes,Yes,Yes
T-1226,Target Irvine #226,1525 Spectrum Center Dr,Irvine,CA,92655,(545) 884-7624,Standard,US,Open,Yes,Yes,Yes
T-1227,Target Fresno #227,1650 Shaw Ave,Fresno,CA,93762,(942) 369-8657,Standard,US,Open,Yes,Yes,Yes
T-1228,Target Bakersfield #228,1775 Ming Ave,Bakersfield,CA,93369,(331) 837-9751,Standard,US,Open,Yes,Yes,Yes
T-1229,Target Riverside #229,1900 Tyler St,Riverside,CA,92576,(228) 603-1444,Standard,US,Open,Yes,Yes,Yes
T-1230,Target Oakland #230,2025 Broadway,Oakland,CA,94683,(286) 858-8022,Small-format,US,Open,Yes,Yes,Yes
T-1231,Target Los Angeles #231,2150 S Figueroa St,Los Angeles,CA,90090,(339) 672-3977,Standard,US,Open,Yes,Yes,Yes
T-1232,Target San Francisco #232,2275 Mission St,San Francisco,CA,94197,(252) 466-7211,Standard,US,Open,Yes,Yes,Yes
T-1233,Target San Jose #233,2400 Almaden Expy,San Jose,CA,95114,(536) 416-8449,SuperTarget,US,Open,Yes,Yes,Yes
T-1234,Target San Diego #234,2525 Camino Del Rio N,San Diego,CA,92121,(535) 545-7211,Standard,US,Open,Yes,Yes,Yes
T-1235,Target Sacramento #235,2650 Florin Rd,Sacramento,CA,95828,(485) 970-7906,Standard,US,Open,Yes,Yes,Yes
T-1236,Target Irvine #236,2775 Spectrum Center Dr,Irvine,CA,92635,(459) 283-8705,Standard,US,Open,Yes,Yes,Yes
T-1237,Target Fresno #237,2900 Shaw Ave,Fresno,CA,93742,(220) 967-9837,Standard,US,Open,Yes,Yes,Yes
T-1238,Target Bakersfield #238,3025 Ming Ave,Bakersfield,CA,93349,(254) 558-4673,Standard,US,Open,Yes,Yes,Yes
T-1239,Target Riverside #239,3150 Tyler St,Riverside,CA,92556,(866) 270-1659,Standard,US,Open,Yes,Yes,Yes
T-1240,Target Oakland #240,3275 Broadway,Oakland,CA,94663,(973) 231-5051,Small-format,US,Open,Yes,Yes,Yes
T-1241,Target Los Angeles #241,3400 S Figueroa St,Los Angeles,CA,90070,(405) 220-3496,SuperTarget,US,Open,Yes,Yes,Yes
T-1242,Target San Francisco #242,3525 Mission St,San Francisco,CA,94177,(445) 329-8758,Standard,US,Open,Yes,Yes,Yes
T-1243,Target San Jose #243,3650 Almaden Expy,San Jose,CA,95184,(886) 317-4571,Standard,US,Open,Yes,Yes,Yes
T-1244,Target San Diego #244,3775 Camino Del Rio N,San Diego,CA,92191,(677) 916-5198,Standard,US,Open,Yes,Yes,Yes
T-1245,Target Sacramento #245,3900 Florin Rd,Sacramento,CA,95898,(986) 577-3749,Standard,US,Open,Yes,Yes,Yes
T-1246,Target Irvine #246,4025 Spectrum Center Dr,Irvine,CA,92615,(821) 821-2876,Standard,US,Open,Yes,Yes,Yes
T-1247,Target Fresno #247,4150 Shaw Ave,Fresno,CA,93722,(368) 518-2771,Standard,US,Open,Yes,Yes,Yes
T-1248,Target Bakersfield #248,4275 Ming Ave,Bakersfield,CA,93329,(793) 226-6111,Standard,US,Open,Yes,Yes,Yes
T-1249,Target Riverside #249,4400 Tyler St,Riverside,CA,92536,(790) 893-7149,SuperTarget,US,Open,Yes,Yes,Yes
T-1250,Target Oakland #250,4525 Broadway,Oakland,CA,94643,(607) 932-4249,Small-format,US,Open,Yes,Yes,Yes
T-1251,Target Los Angeles #251,4650 S Figueroa St,Los Angeles,CA,90050,(278) 806-4978,Standard,US,Open,Yes,Yes,Yes
T-1252,Target San Francisco #252,4775 Mission St,San Francisco,CA,94157,(305) 913-5941,Standard,US,Open,Yes,Yes,Yes
T-1253,Target San Jose #253,4900 Almaden Expy,San Jose,CA,95164,(901) 814-2983,Standard,US,Open,Yes,Yes,Yes
T-1254,Target San Diego #254,5025 Camino Del Rio N,San Diego,CA,92171,(780) 242-6688,Standard,US,Open,Yes,Yes,Yes
T-1255,Target Sacramento #255,5150 Florin Rd,Sacramento,CA,95878,(746) 638-7071,Standard,US,Open,Yes,Yes,Yes
T-1256,Target Irvine #256,5275 Spectrum Center Dr,Irvine,CA,92685,(271) 718-6590,Standard,US,Open,Yes,Yes,Yes
T-1257,Target Fresno #257,5400 Shaw Ave,Fresno,CA,93792,(213) 630-9031,SuperTarget,US,Open,Yes,Yes,Yes
T-1258,Target Bakersfield #258,5525 Ming Ave,Bakersfield,CA,93399,(309) 643-6934,Standard,US,Open,Yes,Yes,Yes
T-1259,Target Riverside #259,5650 Tyler St,Riverside,CA,92516,(851) 670-3506,Standard,US,Open,Yes,Yes,Yes
T-1260,Target Oakland #260,5775 Broadway,Oakland,CA,94623,(646) 380-9548,Small-format,US,Open,Yes,Yes,Yes
T-1261,Target Los Angeles #261,5900 S Figueroa St,Los Angeles,CA,90030,(867) 476-9817,Standard,US,Open,Yes,Yes,Yes
T-1262,Target San Francisco #262,6025 Mission St,San Francisco,CA,94137,(696) 676-8136,Standard,US,Open,Yes,Yes,Yes
T-1263,Target San Jose #263,6150 Almaden Expy,San Jose,CA,95144,(949) 806-5397,Standard,US,Open,Yes,Yes,Yes
T-1264,Target San Diego #264,6275 Camino Del Rio N,San Diego,CA,92151,(531) 451-2419,Standard,US,Open,Yes,Yes,Yes
T-1265,Target Sacramento #265,6400 Florin Rd,Sacramento,CA,95858,(486) 661-4995,SuperTarget,US,Open,Yes,Yes,Yes
T-1266,Target Irvine #266,6525 Spectrum Center Dr,Irvine,CA,92665,(969) 675-7209,Standard,US,Open,Yes,Yes,Yes
T-1267,Target Fresno #267,6650 Shaw Ave,Fresno,CA,93772,(545) 229-9098,Standard,US,Open,Yes,Yes,Yes
T-1268,Target Bakersfield #268,6775 Ming Ave,Bakersfield,CA,93379,(533) 386-8988,Standard,US,Open,Yes,Yes,Yes
T-1269,Target Riverside #269,6900 Tyler St,Riverside,CA,92586,(418) 563-5232,Standard,US,Open,Yes,Yes,Yes
T-1270,Target Oakland #270,7025 Broadway,Oakland,CA,94693,(549) 486-5526,Small-format,US,Open,Yes,Yes,Yes
T-1271,Target Los Angeles #271,7150 S Figueroa St,Los Angeles,CA,90010,(770) 210-9464,Standard,US,Open,Yes,Yes,Yes
T-1272,Target San Francisco #272,7275 Mission St,San Francisco,CA,94117,(396) 287-4954,Standard,US,Open,Yes,Yes,Yes
T-1273,Target San Jose #273,7400 Almaden Expy,San Jose,CA,95124,(938) 616-9004,SuperTarget,US,Open,Yes,Yes,Yes
T-1274,Target San Diego #274,7525 Camino Del Rio N,San Diego,CA,92131,(769) 976-4937,Standard,US,Open,Yes,Yes,Yes
T-1275,Target Sacramento #275,7650 Florin Rd,Sacramento,CA,95838,(908) 687-9041,Standard,US,Open,Yes,Yes,Yes
T-1276,Target Irvine #276,7775 Spectrum Center Dr,Irvine,CA,92645,(659) 217-2524,Standard,US,Open,Yes,Yes,Yes
T-1277,Target Fresno #277,7900 Shaw Ave,Fresno,CA,93752,(502) 426-7625,Standard,US,Open,Yes,Yes,Yes
T-1278,Target Bakersfield #278,8025 Ming Ave,Bakersfield,CA,93359,(909) 449-6016,Standard,US,Open,Yes,Yes,Yes
T-1279,Target Riverside #279,8150 Tyler St,Riverside,CA,92566,(880) 795-7046,Standard,US,Open,Yes,Yes,Yes
T-1280,Target Oakland #280,8275 Broadway,Oakland,CA,94673,(685) 766-9698,Small-format,US,Open,Yes,Yes,Yes
T-1281,Target Los Angeles #281,8400 S Figueroa St,Los Angeles,CA,90080,(553) 635-6419,SuperTarget,US,Open,Yes,Yes,Yes
T-1282,Target San Francisco #282,8525 Mission St,San Francisco,CA,94187,(561) 919-8434,Standard,US,Open,Yes,Yes,Yes
T-1283,Target San Jose #283,8650 Almaden Expy,San Jose,CA,95194,(478) 513-5118,Standard,US,Open,Yes,Yes,Yes
T-1284,Target San Diego #284,8775 Camino Del Rio N,San Diego,CA,92111,(437) 323-4155,Standard,US,Open,Yes,Yes,Yes
T-1285,Target Sacramento #285,8900 Florin Rd,Sacramento,CA,95818,(524) 322-9779,Standard,US,Open,Yes,Yes,Yes
T-1286,Target Irvine #286,125 Spectrum Center Dr,Irvine,CA,92625,(981) 906-4033,Standard,US,Open,Yes,Yes,Yes
T-1287,Target Fresno #287,250 Shaw Ave,Fresno,CA,93732,(397) 421-8933,Standard,US,Open,Yes,Yes,Yes
T-1288,Target Bakersfield #288,375 Ming Ave,Bakersfield,CA,93339,(484) 941-9595,Standard,US,Open,Yes,Yes,Yes
T-1289,Target Riverside #289,500 Tyler St,Riverside,CA,92546,(812) 489-2647,SuperTarget,US,Open,Yes,Yes,Yes
T-1290,Target Oakland #290,625 Broadway,Oakland,CA,94653,(399) 503-4727,Small-format,US,Open,Yes,Yes,Yes
T-1291,Target Los Angeles #291,750 S Figueroa St,Los Angeles,CA,90060,(570) 383-5952,Standard,US,Open,Yes,Yes,Yes
T-1292,Target San Francisco #292,875 Mission St,San Francisco,CA,94167,(215) 925-9751,Standard,US,Open,Yes,Yes,Yes
T-1293,Target San Jose #293,1000 Almaden Expy,San Jose,CA,95174,(330) 480-1745,Standard,US,Open,Yes,Yes,Yes
T-1294,Target San Diego #294,1125 Camino Del Rio N,San Diego,CA,92181,(256) 766-5786,Standard,US,Open,Yes,Yes,Yes
T-1295,Target Sacramento #295,1250 Florin Rd,Sacramento,CA,95888,(915) 329-9042,Standard,US,Open,Yes,Yes,Yes
T-1296,Target Irvine #296,1375 Spectrum Center Dr,Irvine,CA,92695,(306) 212-5658,Standard,US,Open,Yes,Yes,Yes
T-1297,Target Fresno #297,1500 Shaw Ave,Fresno,CA,93712,(681) 690-8216,SuperTarget,US,Open,Yes,Yes,Yes
T-1298,Target Bakersfield #298,1625 Ming Ave,Bakersfield,CA,93319,(549) 388-1841,Standard,US,Open,Yes,Yes,Yes
T-1299,Target Riverside #299,1750 Tyler St,Riverside,CA,92526,(459) 689-2869,Standard,US,Open,Yes,Yes,Yes
T-1300,Target Oakland #300,1875 Broadway,Oakland,CA,94633,(267) 610-9056,Small-format,US,Open,Yes,Yes,Yes
T-1301,Target Los Angeles #301,2000 S Figueroa St,Los Angeles,CA,90040,(276) 790-1878,Standard,US,Open,Yes,Yes,Yes
T-1302,Target San Francisco #302,2125 Mission St,San Francisco,CA,94147,(356) 352-5978,Standard,US,Open,Yes,Yes,Yes
T-1303,Target San Jose #303,2250 Almaden Expy,San Jose,CA,95154,(288) 454-2940,Standard,US,Open,Yes,Yes,Yes
T-1304,Target San Diego #304,2375 Camino Del Rio N,San Diego,CA,92161,(772) 982-7818,Standard,US,Open,Yes,Yes,Yes
T-1305,Target Sacramento #305,2500 Florin Rd,Sacramento,CA,95868,(821) 810-4697,SuperTarget,US,Open,Yes,Yes,Yes
T-1306,Target Irvine #306,2625 Spectrum Center Dr,Irvine,CA,92675,(736) 589-8381,Standard,US,Open,Yes,Yes,Yes
T-1307,Target Fresno #307,2750 Shaw Ave,Fresno,CA,93782,(654) 504-8025,Standard,US,Open,Yes,Yes,Yes
T-1308,Target Bakersfield #308,2875 Ming Ave,Bakersfield,CA,93389,(513) 782-1986,Standard,US,Open,Yes,Yes,Yes
T-1309,Target Riverside #309,3000 Tyler St,Riverside,CA,92596,(825) 957-2625,Standard,US,Open,Yes,Yes,Yes
T-1310,Target Oakland #310,3125 Broadway,Oakland,CA,94613,(982) 412-4457,Small-format,US,Open,Yes,Yes,Yes
T-1311,Target Los Angeles #311,3250 S Figueroa St,Los Angeles,CA,90020,(471) 876-2330,Standard,US,Open,Yes,Yes,Yes
T-1312,Target San Francisco #312,3375 Mission St,San Francisco,CA,94127,(361) 445-3847,Standard,US,Open,Yes,Yes,Yes
T-1313,Target San Jose #313,3500 Almaden Expy,San Jose,CA,95134,(766) 276-3564,SuperTarget,US,Open,Yes,Yes,Yes
T-1314,Target San Diego #314,3625 Camino Del Rio N,San Diego,CA,92141,(203) 618-8381,Standard,US,Open,Yes,Yes,Yes
T-1315,Target Sacramento #315,3750 Florin Rd,Sacramento,CA,95848,(906) 808-8699,Standard,US,Open,Yes,Yes,Yes
T-1316,Target Houston #1,100 San Felipe St,Houston,TX,77010,(499) 233-4792,SuperTarget,US,Open,Yes,Yes,Yes
T-1317,Target Dallas #2,225 N Haskell Ave,Dallas,TX,75217,(496) 923-5632,Standard,US,Open,Yes,Yes,Yes
T-1318,Target Austin #3,350 Guadalupe St,Austin,TX,78724,(920) 664-2166,Standard,US,Open,Yes,Yes,Yes
T-1319,Target San Antonio #4,475 SW Loop 410,San Antonio,TX,78231,(904) 439-5334,Standard,US,Open,Yes,Yes,Yes
T-1320,Target Fort Worth #5,600 Overton Ridge Blvd,Fort Worth,TX,76138,(841) 803-4241,Standard,US,Open,Yes,Yes,Yes
T-1321,Target El Paso #6,725 Sunland Park Dr,El Paso,TX,79945,(636) 317-9922,Standard,US,Open,Yes,Yes,Yes
T-1322,Target Arlington #7,850 E Interstate 20,Arlington,TX,76052,(431) 863-3441,Standard,US,Open,Yes,Yes,Yes
T-1323,Target Houston #8,975 San Felipe St,Houston,TX,77059,(473) 345-2169,Standard,US,Open,Yes,Yes,Yes
T-1324,Target Dallas #9,1100 N Haskell Ave,Dallas,TX,75266,(262) 369-6039,SuperTarget,US,Open,Yes,Yes,Yes
T-1325,Target Austin #10,1225 Guadalupe St,Austin,TX,78773,(810) 966-5728,Small-format,US,Open,Yes,Yes,Yes
T-1326,Target San Antonio #11,1350 SW Loop 410,San Antonio,TX,78280,(650) 327-8679,Standard,US,Open,Yes,Yes,Yes
T-1327,Target Fort Worth #12,1475 Overton Ridge Blvd,Fort Worth,TX,76187,(906) 511-7594,Standard,US,Open,Yes,Yes,Yes
T-1328,Target El Paso #13,1600 Sunland Park Dr,El Paso,TX,79994,(479) 712-9847,Standard,US,Open,Yes,Yes,Yes
T-1329,Target Arlington #14,1725 E Interstate 20,Arlington,TX,76011,(706) 648-2317,Standard,US,Open,Yes,Yes,Yes
T-1330,Target Houston #15,1850 San Felipe St,Houston,TX,77018,(813) 240-8078,Standard,US,Open,Yes,Yes,Yes
T-1331,Target Dallas #16,1975 N Haskell Ave,Dallas,TX,75225,(953) 530-5102,Standard,US,Open,Yes,Yes,Yes
T-1332,Target Austin #17,2100 Guadalupe St,Austin,TX,78732,(227) 293-4750,SuperTarget,US,Open,Yes,Yes,Yes
T-1333,Target San Antonio #18,2225 SW Loop 410,San Antonio,TX,78239,(891) 789-1339,Standard,US,Open,Yes,Yes,Yes
T-1334,Target Fort Worth #19,2350 Overton Ridge Blvd,Fort Worth,TX,76146,(984) 888-5415,Standard,US,Open,Yes,Yes,Yes
T-1335,Target El Paso #20,2475 Sunland Park Dr,El Paso,TX,79953,(791) 241-3870,Small-format,US,Open,Yes,Yes,Yes
T-1336,Target Arlington #21,2600 E Interstate 20,Arlington,TX,76060,(682) 731-8245,Standard,US,Open,Yes,Yes,Yes
T-1337,Target Houston #22,2725 San Felipe St,Houston,TX,77067,(485) 385-8141,Standard,US,Open,Yes,Yes,Yes
T-1338,Target Dallas #23,2850 N Haskell Ave,Dallas,TX,75274,(851) 703-2494,Standard,US,Open,Yes,Yes,Yes
T-1339,Target Austin #24,2975 Guadalupe St,Austin,TX,78781,(682) 556-7690,Standard,US,Open,Yes,Yes,Yes
T-1340,Target San Antonio #25,3100 SW Loop 410,San Antonio,TX,78288,(542) 528-2713,SuperTarget,US,Open,Yes,Yes,Yes
T-1341,Target Fort Worth #26,3225 Overton Ridge Blvd,Fort Worth,TX,76195,(365) 537-7744,Standard,US,Open,Yes,Yes,Yes
T-1342,Target El Paso #27,3350 Sunland Park Dr,El Paso,TX,79912,(911) 707-5722,Standard,US,Open,Yes,Yes,Yes
T-1343,Target Arlington #28,3475 E Interstate 20,Arlington,TX,76019,(879) 610-1601,Standard,US,Open,Yes,Yes,Yes
T-1344,Target Houston #29,3600 San Felipe St,Houston,TX,77026,(666) 290-6153,Standard,US,Open,Yes,Yes,Yes
T-1345,Target Dallas #30,3725 N Haskell Ave,Dallas,TX,75233,(459) 531-2899,Small-format,US,Open,Yes,Yes,Yes
T-1346,Target Austin #31,3850 Guadalupe St,Austin,TX,78740,(614) 726-1018,Standard,US,Open,Yes,Yes,Yes
T-1347,Target San Antonio #32,3975 SW Loop 410,San Antonio,TX,78247,(874) 755-8569,Standard,US,Open,Yes,Yes,Yes
T-1348,Target Fort Worth #33,4100 Overton Ridge Blvd,Fort Worth,TX,76154,(624) 255-4073,SuperTarget,US,Open,Yes,Yes,Yes
T-1349,Target El Paso #34,4225 Sunland Park Dr,El Paso,TX,79961,(731) 570-9167,Standard,US,Open,Yes,Yes,Yes
T-1350,Target Arlington #35,4350 E Interstate 20,Arlington,TX,76068,(841) 652-1845,Standard,US,Open,Yes,Yes,Yes
T-1351,Target Houston #36,4475 San Felipe St,Houston,TX,77075,(409) 473-9998,Standard,US,Open,Yes,Yes,Yes
T-1352,Target Dallas #37,4600 N Haskell Ave,Dallas,TX,75282,(335) 494-8178,Standard,US,Open,Yes,Yes,Yes
T-1353,Target Austin #38,4725 Guadalupe St,Austin,TX,78789,(916) 696-2989,Standard,US,Open,Yes,Yes,Yes
T-1354,Target San Antonio #39,4850 SW Loop 410,San Antonio,TX,78296,(230) 845-4920,Standard,US,Open,Yes,Yes,Yes
T-1355,Target Fort Worth #40,4975 Overton Ridge Blvd,Fort Worth,TX,76113,(927) 362-6091,Small-format,US,Open,Yes,Yes,Yes
T-1356,Target El Paso #41,5100 Sunland Park Dr,El Paso,TX,79920,(765) 214-7684,SuperTarget,US,Open,Yes,Yes,Yes
T-1357,Target Arlington #42,5225 E Interstate 20,Arlington,TX,76027,(296) 430-2858,Standard,US,Open,Yes,Yes,Yes
T-1358,Target Houston #43,5350 San Felipe St,Houston,TX,77034,(673) 320-3522,Standard,US,Open,Yes,Yes,Yes
T-1359,Target Dallas #44,5475 N Haskell Ave,Dallas,TX,75241,(711) 933-5781,Standard,US,Open,Yes,Yes,Yes
T-1360,Target Austin #45,5600 Guadalupe St,Austin,TX,78748,(722) 922-5479,Standard,US,Open,Yes,Yes,Yes
T-1361,Target San Antonio #46,5725 SW Loop 410,San Antonio,TX,78255,(626) 694-8736,Standard,US,Open,Yes,Yes,Yes
T-1362,Target Fort Worth #47,5850 Overton Ridge Blvd,Fort Worth,TX,76162,(450) 667-3369,Standard,US,Open,Yes,Yes,Yes
T-1363,Target El Paso #48,5975 Sunland Park Dr,El Paso,TX,79969,(593) 395-9327,Standard,US,Open,Yes,Yes,Yes
T-1364,Target Arlington #49,6100 E Interstate 20,Arlington,TX,76076,(965) 339-2143,SuperTarget,US,Open,Yes,Yes,Yes
T-1365,Target Houston #50,6225 San Felipe St,Houston,TX,77083,(483) 991-7798,Small-format,US,Open,Yes,Yes,Yes
T-1366,Target Dallas #51,6350 N Haskell Ave,Dallas,TX,75290,(549) 719-5377,Standard,US,Open,Yes,Yes,Yes
T-1367,Target Austin #52,6475 Guadalupe St,Austin,TX,78797,(203) 489-5891,Standard,US,Open,Yes,Yes,Yes
T-1368,Target San Antonio #53,6600 SW Loop 410,San Antonio,TX,78214,(802) 793-9022,Standard,US,Open,Yes,Yes,Yes
T-1369,Target Fort Worth #54,6725 Overton Ridge Blvd,Fort Worth,TX,76121,(353) 657-9824,Standard,US,Open,Yes,Yes,Yes
T-1370,Target El Paso #55,6850 Sunland Park Dr,El Paso,TX,79928,(696) 553-6446,Standard,US,Open,Yes,Yes,Yes
T-1371,Target Arlington #56,6975 E Interstate 20,Arlington,TX,76035,(766) 981-9903,Standard,US,Open,Yes,Yes,Yes
T-1372,Target Houston #57,7100 San Felipe St,Houston,TX,77042,(587) 666-6272,SuperTarget,US,Open,Yes,Yes,Yes
T-1373,Target Dallas #58,7225 N Haskell Ave,Dallas,TX,75249,(394) 914-4912,Standard,US,Open,Yes,Yes,Yes
T-1374,Target Austin #59,7350 Guadalupe St,Austin,TX,78756,(786) 592-4826,Standard,US,Open,Yes,Yes,Yes
T-1375,Target San Antonio #60,7475 SW Loop 410,San Antonio,TX,78263,(621) 244-6213,Small-format,US,Open,Yes,Yes,Yes
T-1376,Target Fort Worth #61,7600 Overton Ridge Blvd,Fort Worth,TX,76170,(963) 684-7246,Standard,US,Open,Yes,Yes,Yes
T-1377,Target El Paso #62,7725 Sunland Park Dr,El Paso,TX,79977,(596) 879-3492,Standard,US,Open,Yes,Yes,Yes
T-1378,Target Arlington #63,7850 E Interstate 20,Arlington,TX,76084,(708) 237-3068,Standard,US,Open,Yes,Yes,Yes
T-1379,Target Houston #64,7975 San Felipe St,Houston,TX,77091,(715) 804-6439,Standard,US,Open,Yes,Yes,Yes
T-1380,Target Dallas #65,8100 N Haskell Ave,Dallas,TX,75298,(303) 650-2633,SuperTarget,US,Open,Yes,Yes,Yes
T-1381,Target Austin #66,8225 Guadalupe St,Austin,TX,78715,(739) 667-1251,Standard,US,Open,Yes,Yes,Yes
T-1382,Target San Antonio #67,8350 SW Loop 410,San Antonio,TX,78222,(940) 347-7717,Standard,US,Open,Yes,Yes,Yes
T-1383,Target Fort Worth #68,8475 Overton Ridge Blvd,Fort Worth,TX,76129,(871) 358-2225,Standard,US,Open,Yes,Yes,Yes
T-1384,Target El Paso #69,8600 Sunland Park Dr,El Paso,TX,79936,(681) 471-6546,Standard,US,Open,Yes,Yes,Yes
T-1385,Target Arlington #70,8725 E Interstate 20,Arlington,TX,76043,(839) 909-7512,Small-format,US,Open,Yes,Yes,Yes
T-1386,Target Houston #71,8850 San Felipe St,Houston,TX,77050,(866) 282-6383,Standard,US,Open,Yes,Yes,Yes
T-1387,Target Dallas #72,8975 N Haskell Ave,Dallas,TX,75257,(891) 746-7226,Standard,US,Open,Yes,Yes,Yes
T-1388,Target Austin #73,200 Guadalupe St,Austin,TX,78764,(525) 841-8994,SuperTarget,US,Open,Yes,Yes,Yes
T-1389,Target San Antonio #74,325 SW Loop 410,San Antonio,TX,78271,(755) 236-2121,Standard,US,Open,Yes,Yes,Yes
T-1390,Target Fort Worth #75,450 Overton Ridge Blvd,Fort Worth,TX,76178,(441) 846-5708,Standard,US,Open,Yes,Yes,Yes
T-1391,Target El Paso #76,575 Sunland Park Dr,El Paso,TX,79985,(433) 964-2480,Standard,US,Open,Yes,Yes,Yes
T-1392,Target Arlington #77,700 E Interstate 20,Arlington,TX,76092,(645) 300-2646,Standard,US,Open,Yes,Yes,Yes
T-1393,Target Houston #78,825 San Felipe St,Houston,TX,77099,(655) 370-5906,Standard,US,Open,Yes,Yes,Yes
T-1394,Target Dallas #79,950 N Haskell Ave,Dallas,TX,75216,(230) 247-6314,Standard,US,Open,Yes,Yes,Yes
T-1395,Target Austin #80,1075 Guadalupe St,Austin,TX,78723,(258) 500-6873,Small-format,US,Open,Yes,Yes,Yes
T-1396,Target San Antonio #81,1200 SW Loop 410,San Antonio,TX,78230,(584) 641-3385,SuperTarget,US,Open,Yes,Yes,Yes
T-1397,Target Fort Worth #82,1325 Overton Ridge Blvd,Fort Worth,TX,76137,(451) 743-7751,Standard,US,Open,Yes,Yes,Yes
T-1398,Target El Paso #83,1450 Sunland Park Dr,El Paso,TX,79944,(780) 898-3950,Standard,US,Open,Yes,Yes,Yes
T-1399,Target Arlington #84,1575 E Interstate 20,Arlington,TX,76051,(375) 379-2293,Standard,US,Open,Yes,Yes,Yes
T-1400,Target Houston #85,1700 San Felipe St,Houston,TX,77058,(825) 591-4945,Standard,US,Open,Yes,Yes,Yes
T-1401,Target Dallas #86,1825 N Haskell Ave,Dallas,TX,75265,(710) 797-3344,Standard,US,Open,Yes,Yes,Yes
T-1402,Target Austin #87,1950 Guadalupe St,Austin,TX,78772,(438) 672-5161,Standard,US,Open,Yes,Yes,Yes
T-1403,Target San Antonio #88,2075 SW Loop 410,San Antonio,TX,78279,(671) 461-1153,Standard,US,Open,Yes,Yes,Yes
T-1404,Target Fort Worth #89,2200 Overton Ridge Blvd,Fort Worth,TX,76186,(677) 494-9955,SuperTarget,US,Open,Yes,Yes,Yes
T-1405,Target El Paso #90,2325 Sunland Park Dr,El Paso,TX,79993,(362) 275-8237,Small-format,US,Open,Yes,Yes,Yes
T-1406,Target Arlington #91,2450 E Interstate 20,Arlington,TX,76010,(554) 801-5901,Standard,US,Open,Yes,Yes,Yes
T-1407,Target Houston #92,2575 San Felipe St,Houston,TX,77017,(855) 634-5097,Standard,US,Open,Yes,Yes,Yes
T-1408,Target Dallas #93,2700 N Haskell Ave,Dallas,TX,75224,(668) 509-4263,Standard,US,Open,Yes,Yes,Yes
T-1409,Target Austin #94,2825 Guadalupe St,Austin,TX,78731,(594) 694-2747,Standard,US,Open,Yes,Yes,Yes
T-1410,Target San Antonio #95,2950 SW Loop 410,San Antonio,TX,78238,(443) 590-6881,Standard,US,Open,Yes,Yes,Yes
T-1411,Target Fort Worth #96,3075 Overton Ridge Blvd,Fort Worth,TX,76145,(789) 502-5837,Standard,US,Open,Yes,Yes,Yes
